4,1972,4164.0
5,1972,4091.93548387
6,1972,3054.0
7,1972,1588.58064516
8,1972,880.064516129
9,1972,1949.03333333
10,1972,2108.70967742
11,1972,2504.0
12,1972,2376.12903226
1,1973,2506.4516129
2,1973,2521.42857143
3,1973,3273.22580645
4,1973,3261.66666667
5,1973,3020.64516129
6,1973,907.8
7,1973,629.967741935
8,1973,128.451612903
9,1973,1419.46666667
10,1973,1734.51612903
11,1973,1629.93333333
12,1973,1901.29032258
1,1974,2248.38709677
2,1974,2268.57142857
3,1974,3557.41935484
4,1974,3267.33333333
5,1974,3370.64516129
6,1974,2506.16666667
7,1974,704.580645161
8,1974,738.290322581
9,1974,1047.93333333
10,1974,1255.19354839
11,1974,1339.83333333
12,1974,1723.5483871
1,1975,1820.96774194
2,1975,1692.14285714
3,1975,2518.06451613
4,1975,2424.0
5,1975,4141.61290323
6,1975,3550.33333333
7,1975,1437.41935484
8,1975,887.096774194
9,1975,1343.26666667
10,1975,2607.09677419
11,1975,2780.66666667
12,1975,2160.32258065
1,1976,2048.38709677
2,1976,2187.5862069
3,1976,3170.96774194
4,1976,4469.66666667
5,1976,3903.87096774
6,1976,1645.63333333
7,1976,275.516129032
8,1976,496.483870968
9,1976,1050.0
10,1976,1554.32258065
11,1976,1638.9
12,1976,1672.58064516
1,1977,1651.61290323
2,1977,1197.53571429
3,1977,1305.70967742
4,1977,765.9
5,1977,520.806451613
6,1977,145.6
7,1977,104.903225806
8,1977,296.806451613
9,1977,572.766666667
10,1977,354.419354839
11,1977,829.966666667
12,1977,933.516129032
1,1978,1109.51612903
2,1978,1312.53571429
3,1978,2108.70967742
4,1978,3558.0
5,1978,3154.83870968
6,1978,1537.83333333
7,1978,140.548387097
8,1978,161.161290323
9,1978,470.033333333
10,1978,773.064516129
11,1978,1108.66666667
12,1978,1181.4516129
1,1979,1122.41935484
2,1979,1285.35714286
3,1979,2520.0
4,1979,2478.33333333
5,1979,1821.93548387
6,1979,420.033333333
7,1979,146.903225806
8,1979,149.161290323
9,1979,165.533333333
10,1979,707.35483871
11,1979,987.9
12,1979,872.032258065
1,1980,2448.0
2,1980,2230.0
3,1980,1810.38709677
4,1980,2432.66666667
5,1980,4697.74193548
6,1980,4820.93333333
7,1980,970.0
8,1980,830.64516129
9,1980,1670.66666667
10,1980,1872.25806452
11,1980,2098.33333333
12,1980,1989.35483871
1,1981,1787.06451613
2,1981,1216.53571429
3,1981,1117.41935484
4,1981,1171.2
5,1981,1171.06451613
6,1981,1232.03333333
7,1981,130.0
8,1981,101.967741935
9,1981,180.366666667
10,1981,873.516129032
11,1981,894.3
12,1981,1100.16129032
1,1982,1009.67741935
2,1982,1073.21428571
3,1982,2814.83870968
4,1982,3433.66666667
5,1982,5216.12903226
6,1982,2957.0
7,1982,691.516129032
8,1982,1021.70967742
9,1982,2015.33333333
10,1982,3019.35483871
11,1982,3064.33333333
12,1982,3143.5483871
1,1983,3120.0
2,1983,3051.07142857
3,1983,4325.16129032
4,1983,3832.33333333
5,1983,6172.90322581
6,1983,7898.33333333
7,1983,4186.12903226
8,1983,3044.51612903
9,1983,3011.33333333
10,1983,4239.67741935
11,1983,4400.66666667
12,1983,4413.5483871
1,1984,3638.70967742
2,1984,3594.82758621
3,1984,5100.64516129
4,1984,6690.0
5,1984,9597.74193548
6,1984,9200.66666667
7,1984,3374.19354839
8,1984,2945.16129032
9,1984,3423.33333333
10,1984,4071.29032258
11,1984,4471.0
12,1984,3795.80645161
1,1985,2846.12903226
2,1985,2696.42857143
3,1985,3694.19354839
4,1985,7258.0
5,1985,3514.19354839
6,1985,714.2
7,1985,1069.29032258
8,1985,1228.06451613
9,1985,1738.23333333
10,1985,2004.19354839
11,1985,2389.13333333
12,1985,2408.06451613
1,1986,2312.90322581
2,1986,5966.42857143
3,1986,6040.64516129
4,1986,7037.0
5,1986,7951.93548387
6,1986,6644.66666667
7,1986,3392.58064516
8,1986,2267.41935484
9,1986,3190.0
10,1986,3298.38709677
11,1986,3536.33333333
12,1986,2959.35483871
1,1987,2247.41935484
2,1987,2250.0
3,1987,1932.96774194
4,1987,1214.33333333
5,1987,1254.22580645
6,1987,1043.56666667
7,1987,578.35483871
8,1987,769.967741935
9,1987,663.866666667
10,1987,626.419354839
11,1987,967.266666667
12,1987,1025.48387097
1,1988,1133.22580645
2,1988,1098.06896552
3,1988,1098.19354839
4,1988,1518.66666667
5,1988,640.709677419
6,1988,144.533333333
7,1988,124.096774194
8,1988,104.677419355
9,1988,248.833333333
10,1988,654.096774194
11,1988,647.266666667
12,1988,722.096774194
1,1989,764.516129032
2,1989,781.428571429
3,1989,2021.93548387
4,1989,2279.0
5,1989,1284.0
6,1989,255.3
7,1989,182.096774194
8,1989,197.161290323
9,1989,176.833333333
10,1989,424.290322581
11,1989,940.266666667
12,1989,1025.03225806
1,1990,1264.48387097
2,1990,914.25
3,1990,1116.77419355
4,1990,917.933333333
5,1990,296.64516129
6,1990,292.033333333
7,1990,122.612903226
8,1990,106.387096774
9,1990,160.166666667
10,1990,400.451612903
11,1990,735.266666667
12,1990,647.967741935
1,1991,732.612903226
2,1991,878.928571429
3,1991,913.161290323
4,1991,1029.83333333
5,1991,1497.96774194
6,1991,1524.03333333
7,1991,91.9032258065
8,1991,98.3548387097
9,1991,460.066666667
10,1991,217.387096774
11,1991,714.833333333
12,1991,853.387096774
1,1992,719.032258065
2,1992,805.862068966
3,1992,938.516129032
4,1992,637.833333333
5,1992,71.8387096774
6,1992,77.5666666667
7,1992,80.9032258065
8,1992,55.2258064516
9,1992,62.2
10,1992,95.6451612903
11,1992,666.466666667
12,1992,639.193548387
1,1993,620.0
2,1993,723.214285714
3,1993,2255.93548387
4,1993,2289.33333333
5,1993,3882.90322581
6,1993,2486.13333333
7,1993,465.870967742
8,1993,297.516129032
9,1993,351.066666667
10,1993,988.64516129
11,1993,943.0
12,1993,1012.4516129
1,1994,1127.5483871
2,1994,1173.78571429
3,1994,1632.58064516
4,1994,1604.66666667
5,1994,415.290322581
6,1994,134.666666667
7,1994,72.2580645161
8,1994,73.5483870968
9,1994,102.9
10,1994,562.290322581
11,1994,621.333333333
12,1994,534.774193548
1,1995,1116.09677419
2,1995,1248.21428571
3,1995,2301.93548387
4,1995,1751.33333333
5,1995,2661.93548387
6,1995,3073.46666667
7,1995,304.322580645
8,1995,114.483870968
9,1995,235.733333333
10,1995,656.419354839
11,1995,1099.26666667
12,1995,1072.83870968
1,1996,994.258064516
2,1996,1443.17241379
3,1996,1849.67741935
4,1996,2784.0
5,1996,2669.64516129
6,1996,2494.33333333
7,1996,254.838709677
8,1996,130.806451613
9,1996,436.333333333
10,1996,703.741935484
11,1996,1091.8
12,1996,2080.0
1,1997,2756.4516129
2,1997,1892.14285714
3,1997,2663.87096774
4,1997,3841.33333333
5,1997,5567.41935484
6,1997,4939.33333333
7,1997,1408.35483871
8,1997,1575.80645161
9,1997,1858.1
10,1997,2458.38709677
11,1997,2750.0
12,1997,2385.16129032
1,1998,2889.35483871
2,1998,2776.78571429
3,1998,3334.83870968
4,1998,4061.33333333
5,1998,5241.93548387
6,1998,4226.33333333
7,1998,1267.90322581
8,1998,884.0
9,1998,1439.13333333
10,1998,2307.09677419
11,1998,2535.33333333
12,1998,2566.4516129
1,1999,2355.16129032
2,1999,2573.57142857
3,1999,2820.96774194
4,1999,2886.66666667
5,1999,4837.41935484
6,1999,4444.0
7,1999,1136.0
8,1999,974.096774194
9,1999,1406.66666667
10,1999,1400.61290323
11,1999,1880.0
12,1999,1802.25806452
1,2000,2380.96774194
2,2000,1835.17241379
3,2000,1835.16129032
4,2000,1921.0
5,2000,972.516129032
6,2000,215.133333333
7,2000,105.064516129
8,2000,103.193548387
9,2000,522.133333333
10,2000,578.451612903
11,2000,621.033333333
12,2000,564.935483871
1,2001,821.483870968
2,2001,1069.25
3,2001,1556.41935484
4,2001,1545.93333333
5,2001,326.35483871
6,2001,120.466666667
7,2001,111.129032258
8,2001,110.161290323
9,2001,72.9666666667
10,2001,233.064516129
11,2001,629.166666667
12,2001,1219.09677419
1,2002,1168.03225806
2,2002,969.964285714
3,2002,1300.19354839
4,2002,1556.0
5,2002,636.129032258
6,2002,249.466666667
7,2002,82.2258064516
8,2002,66.4516129032
9,2002,305.866666667
10,2002,448.903225806
11,2002,701.9
12,2002,819.096774194
1,2003,755.548387097
2,2003,899.107142857
3,2003,993.161290323
4,2003,1094.13333333
5,2003,280.580645161
6,2003,80.8666666667
7,2003,40.4193548387
8,2003,50.3548387097
9,2003,111.866666667
10,2003,351.096774194
11,2003,662.733333333
12,2003,708.419354839
1,2004,869.387096774
2,2004,1033.65517241
3,2004,1561.61290323
4,2004,1097.06666667
5,2004,404.870967742
6,2004,502.666666667
7,2004,43.0
8,2004,46.7419354839
9,2004,131.5
10,2004,540.032258065
11,2004,745.366666667
12,2004,1056.12903226
1,2005,1239.51612903
2,2005,1015.5
3,2005,2232.16129032
4,2005,3114.33333333
5,2005,5863.22580645
6,2005,3240.9
7,2005,243.774193548
8,2005,171.064516129
9,2005,297.133333333
10,2005,775.838709677
11,2005,870.866666667
12,2005,1189.35483871
1,2006,1811.48387097
2,2006,1584.53571429
3,2006,2499.67741935
4,2006,4968.0
5,2006,3852.90322581
6,2006,1200.5
7,2006,122.64516129
8,2006,149.161290323
9,2006,640.1
10,2006,1111.19354839
11,2006,1297.46666667
12,2006,1413.5483871
1,2007,1305.90322581
2,2007,1492.85714286
3,2007,1887.09677419
4,2007,1442.06666667
5,2007,461.838709677
6,2007,107.3
7,2007,77.2903225806
8,2007,75.6129032258
9,2007,150.133333333
10,2007,468.419354839
11,2007,626.566666667
12,2007,729.806451613
1,2008,848.161290323
2,2008,1124.79310345
3,2008,1337.0
4,2008,1339.96666667
5,2008,1420.93548387
6,2008,1190.03333333
7,2008,85.1935483871
8,2008,85.5161290323
9,2008,197.133333333
10,2008,792.806451613
11,2008,898.533333333
12,2008,894.258064516
1,2009,1036.70967742
2,2009,942.785714286
3,2009,1917.19354839
4,2009,2618.0
5,2009,2574.83870968
6,2009,3030.33333333
7,2009,249.774193548
8,2009,143.064516129
9,2009,260.066666667
10,2009,956.419354839
11,2009,1035.3
12,2009,969.548387097
1,2010,973.870967742
2,2010,978.392857143
3,2010,1166.90322581
4,2010,1545.0
5,2010,981.709677419
6,2010,1619.73333333
7,2010,121.741935484
8,2010,117.677419355
9,2010,211.466666667
10,2010,517.709677419
11,2010,764.366666667
12,2010,1418.70967742
1,2011,1316.19354839
2,2011,1287.71428571
3,2011,2418.06451613
4,2011,3873.66666667
5,2011,5311.93548387
6,2011,5469.33333333
7,2011,2460.32258065
8,2011,1366.90322581
9,2011,1391.0
10,2011,1963.5483871
11,2011,2217.33333333
12,2011,1738.38709677
1,2012,2088.06451613
2,2012,1403.79310345
3,2012,1854.19354839
4,2012,1785.33333333
5,2012,651.806451613
6,2012,213.166666667
7,2012,188.64516129
8,2012,123.774193548
9,2012,190.266666667
10,2012,676.35483871
11,2012,750.733333333
12,2012,953.483870968
1,2013,885.064516129
2,2013,952.607142857
3,2013,1451.58064516
4,2013,1564.33333333
5,2013,474.35483871
6,2013,148.933333333
7,2013,170.677419355
8,2013,144.129032258
9,2013,238.533333333
10,2013,553.35483871
11,2013,655.766666667
12,2013,720.322580645
1,2014,764.193548387
2,2014,1109.78571429
3,2014,1463.12903226
4,2014,1422.66666667
5,2014,1033.77419355
6,2014,256.666666667
7,2014,117.677419355
8,2014,329.774193548
9,2014,258.233333333
10,2014,761.161290323
11,2014,803.566666667
12,2014,817.580645161
1,2015,748.709677419
2,2015,992.678571429
3,2015,896.967741935
4,2015,959.933333333
5,2015,1280.19354839
6,2015,920.133333333
7,2015,226.258064516
8,2015,137.548387097
9,2015,389.533333333
10,2015,429.322580645
11,2015,777.266666667
12,2015,765.96
